name,varlab
DayDeaMeSmDELP20220316,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220316,Daily deaths mean smooth forecast only DELP
update_date20220317,update date
DayDeaMeRaDELP20220317,Daily deaths mean raw DELP
DayDeaMeSmDELP20220317,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220317,Daily deaths mean smooth forecast only DELP
update_date20220318,update date
DayDeaMeRaDELP20220318,Daily deaths mean raw DELP
DayDeaMeSmDELP20220318,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220318,Daily deaths mean smooth forecast only DELP
update_date20220319,update date
DayDeaMeRaDELP20220319,Daily deaths mean raw DELP
DayDeaMeSmDELP20220319,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220319,Daily deaths mean smooth forecast only DELP
update_date20220320,update date
DayDeaMeRaDELP20220320,Daily deaths mean raw DELP
DayDeaMeSmDELP20220320,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220320,Daily deaths mean smooth forecast only DELP
update_date20220321,update date
DayDeaMeRaDELP20220321,Daily deaths mean raw DELP
DayDeaMeSmDELP20220321,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220321,Daily deaths mean smooth forecast only DELP
update_date20220322,update date
DayDeaMeRaDELP20220322,Daily deaths mean raw DELP
DayDeaMeSmDELP20220322,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220322,Daily deaths mean smooth forecast only DELP
update_date20220323,update date
DayDeaMeRaDELP20220323,Daily deaths mean raw DELP
DayDeaMeSmDELP20220323,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220323,Daily deaths mean smooth forecast only DELP
update_date20220324,update date
DayDeaMeRaDELP20220324,Daily deaths mean raw DELP
DayDeaMeSmDELP20220324,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220324,Daily deaths mean smooth forecast only DELP
update_date20220325,update date
DayDeaMeRaDELP20220325,Daily deaths mean raw DELP
DayDeaMeSmDELP20220325,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220325,Daily deaths mean smooth forecast only DELP
update_date20220326,update date
DayDeaMeRaDELP20220326,Daily deaths mean raw DELP
DayDeaMeSmDELP20220326,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220326,Daily deaths mean smooth forecast only DELP
update_date20220327,update date
DayDeaMeRaDELP20220327,Daily deaths mean raw DELP
DayDeaMeSmDELP20220327,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220327,Daily deaths mean smooth forecast only DELP
update_date20220328,update date
DayDeaMeRaDELP20220328,Daily deaths mean raw DELP
DayDeaMeSmDELP20220328,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220328,Daily deaths mean smooth forecast only DELP
update_date20220329,update date
DayDeaMeRaDELP20220329,Daily deaths mean raw DELP
DayDeaMeSmDELP20220329,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220329,Daily deaths mean smooth forecast only DELP
update_date20220330,update date
DayDeaMeRaDELP20220330,Daily deaths mean raw DELP
DayDeaMeSmDELP20220330,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220330,Daily deaths mean smooth forecast only DELP
update_date20220331,update date
DayDeaMeRaDELP20220331,Daily deaths mean raw DELP
DayDeaMeSmDELP20220331,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220331,Daily deaths mean smooth forecast only DELP
update_date20220401,update date
DayDeaMeRaDELP20220401,Daily deaths mean raw DELP
DayDeaMeSmDELP20220401,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220401,Daily deaths mean smooth forecast only DELP
update_date20220402,update date
DayDeaMeRaDELP20220402,Daily deaths mean raw DELP
DayDeaMeSmDELP20220402,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220402,Daily deaths mean smooth forecast only DELP
update_date20220403,update date
DayDeaMeRaDELP20220403,Daily deaths mean raw DELP
DayDeaMeSmDELP20220403,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220403,Daily deaths mean smooth forecast only DELP
update_date20220404,update date
DayDeaMeRaDELP20220404,Daily deaths mean raw DELP
DayDeaMeSmDELP20220404,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220404,Daily deaths mean smooth forecast only DELP
update_date20220405,update date
DayDeaMeRaDELP20220405,Daily deaths mean raw DELP
DayDeaMeSmDELP20220405,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220405,Daily deaths mean smooth forecast only DELP
update_date20220406,update date
DayDeaMeRaDELP20220406,Daily deaths mean raw DELP
DayDeaMeSmDELP20220406,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220406,Daily deaths mean smooth forecast only DELP
update_date20220407,update date
DayDeaMeRaDELP20220407,Daily deaths mean raw DELP
DayDeaMeSmDELP20220407,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220407,Daily deaths mean smooth forecast only DELP
update_date20220408,update date
DayDeaMeRaDELP20220408,Daily deaths mean raw DELP
DayDeaMeSmDELP20220408,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220408,Daily deaths mean smooth forecast only DELP
update_date20220409,update date
DayDeaMeRaDELP20220409,Daily deaths mean raw DELP
DayDeaMeSmDELP20220409,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220409,Daily deaths mean smooth forecast only DELP
update_date20220410,update date
DayDeaMeRaDELP20220410,Daily deaths mean raw DELP
DayDeaMeSmDELP20220410,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220410,Daily deaths mean smooth forecast only DELP
update_date20220411,update date
DayDeaMeRaDELP20220411,Daily deaths mean raw DELP
DayDeaMeSmDELP20220411,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220411,Daily deaths mean smooth forecast only DELP
update_date20220412,update date
DayDeaMeRaDELP20220412,Daily deaths mean raw DELP
DayDeaMeSmDELP20220412,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220412,Daily deaths mean smooth forecast only DELP
update_date20220413,update date
DayDeaMeRaDELP20220413,Daily deaths mean raw DELP
DayDeaMeSmDELP20220413,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220413,Daily deaths mean smooth forecast only DELP
update_date20220414,update date
DayDeaMeRaDELP20220414,Daily deaths mean raw DELP
DayDeaMeSmDELP20220414,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220414,Daily deaths mean smooth forecast only DELP
update_date20220415,update date
DayDeaMeRaDELP20220415,Daily deaths mean raw DELP
DayDeaMeSmDELP20220415,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220415,Daily deaths mean smooth forecast only DELP
update_date20220416,update date
DayDeaMeRaDELP20220416,Daily deaths mean raw DELP
DayDeaMeSmDELP20220416,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220416,Daily deaths mean smooth forecast only DELP
update_date20220417,update date
DayDeaMeRaDELP20220417,Daily deaths mean raw DELP
DayDeaMeSmDELP20220417,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220417,Daily deaths mean smooth forecast only DELP
update_date20220418,update date
DayDeaMeRaDELP20220418,Daily deaths mean raw DELP
DayDeaMeSmDELP20220418,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220418,Daily deaths mean smooth forecast only DELP
update_date20220419,update date
DayDeaMeRaDELP20220419,Daily deaths mean raw DELP
DayDeaMeSmDELP20220419,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220419,Daily deaths mean smooth forecast only DELP
update_date20220420,update date
DayDeaMeRaDELP20220420,Daily deaths mean raw DELP
DayDeaMeSmDELP20220420,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220420,Daily deaths mean smooth forecast only DELP
update_date20220421,update date
DayDeaMeRaDELP20220421,Daily deaths mean raw DELP
DayDeaMeSmDELP20220421,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220421,Daily deaths mean smooth forecast only DELP
update_date20220422,update date
DayDeaMeRaDELP20220422,Daily deaths mean raw DELP
DayDeaMeSmDELP20220422,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220422,Daily deaths mean smooth forecast only DELP
update_date20220423,update date
DayDeaMeRaDELP20220423,Daily deaths mean raw DELP
DayDeaMeSmDELP20220423,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220423,Daily deaths mean smooth forecast only DELP
update_date20220424,update date
DayDeaMeRaDELP20220424,Daily deaths mean raw DELP
DayDeaMeSmDELP20220424,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220424,Daily deaths mean smooth forecast only DELP
update_date20220425,update date
DayDeaMeRaDELP20220425,Daily deaths mean raw DELP
DayDeaMeSmDELP20220425,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220425,Daily deaths mean smooth forecast only DELP
update_date20220426,update date
DayDeaMeRaDELP20220426,Daily deaths mean raw DELP
DayDeaMeSmDELP20220426,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220426,Daily deaths mean smooth forecast only DELP
update_date20220427,update date
DayDeaMeRaDELP20220427,Daily deaths mean raw DELP
DayDeaMeSmDELP20220427,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220427,Daily deaths mean smooth forecast only DELP
update_date20220428,update date
DayDeaMeRaDELP20220428,Daily deaths mean raw DELP
DayDeaMeSmDELP20220428,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220428,Daily deaths mean smooth forecast only DELP
update_date20220429,update date
DayDeaMeRaDELP20220429,Daily deaths mean raw DELP
DayDeaMeSmDELP20220429,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220429,Daily deaths mean smooth forecast only DELP
update_date20220430,update date
DayDeaMeRaDELP20220430,Daily deaths mean raw DELP
DayDeaMeSmDELP20220430,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220430,Daily deaths mean smooth forecast only DELP
update_date20220501,update date
DayDeaMeRaDELP20220501,Daily deaths mean raw DELP
DayDeaMeSmDELP20220501,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220501,Daily deaths mean smooth forecast only DELP
update_date20220502,update date
DayDeaMeRaDELP20220502,Daily deaths mean raw DELP
DayDeaMeSmDELP20220502,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220502,Daily deaths mean smooth forecast only DELP
update_date20220503,update date
DayDeaMeRaDELP20220503,Daily deaths mean raw DELP
DayDeaMeSmDELP20220503,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220503,Daily deaths mean smooth forecast only DELP
update_date20220504,update date
DayDeaMeRaDELP20220504,Daily deaths mean raw DELP
DayDeaMeSmDELP20220504,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220504,Daily deaths mean smooth forecast only DELP
update_date20220505,update date
DayDeaMeRaDELP20220505,Daily deaths mean raw DELP
DayDeaMeSmDELP20220505,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220505,Daily deaths mean smooth forecast only DELP
update_date20220506,update date
DayDeaMeRaDELP20220506,Daily deaths mean raw DELP
DayDeaMeSmDELP20220506,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220506,Daily deaths mean smooth forecast only DELP
update_date20220507,update date
DayDeaMeRaDELP20220507,Daily deaths mean raw DELP
DayDeaMeSmDELP20220507,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220507,Daily deaths mean smooth forecast only DELP
update_date20220508,update date
DayDeaMeRaDELP20220508,Daily deaths mean raw DELP
DayDeaMeSmDELP20220508,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220508,Daily deaths mean smooth forecast only DELP
update_date20220509,update date
DayDeaMeRaDELP20220509,Daily deaths mean raw DELP
DayDeaMeSmDELP20220509,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220509,Daily deaths mean smooth forecast only DELP
update_date20220510,update date
DayDeaMeRaDELP20220510,Daily deaths mean raw DELP
DayDeaMeSmDELP20220510,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220510,Daily deaths mean smooth forecast only DELP
update_date20220511,update date
DayDeaMeRaDELP20220511,Daily deaths mean raw DELP
DayDeaMeSmDELP20220511,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220511,Daily deaths mean smooth forecast only DELP
update_date20220512,update date
DayDeaMeRaDELP20220512,Daily deaths mean raw DELP
DayDeaMeSmDELP20220512,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220512,Daily deaths mean smooth forecast only DELP
update_date20220513,update date
DayDeaMeRaDELP20220513,Daily deaths mean raw DELP
DayDeaMeSmDELP20220513,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220513,Daily deaths mean smooth forecast only DELP
update_date20220514,update date
DayDeaMeRaDELP20220514,Daily deaths mean raw DELP
DayDeaMeSmDELP20220514,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220514,Daily deaths mean smooth forecast only DELP
update_date20220515,update date
DayDeaMeRaDELP20220515,Daily deaths mean raw DELP
DayDeaMeSmDELP20220515,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220515,Daily deaths mean smooth forecast only DELP
update_date20220516,update date
DayDeaMeRaDELP20220516,Daily deaths mean raw DELP
DayDeaMeSmDELP20220516,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220516,Daily deaths mean smooth forecast only DELP
update_date20220517,update date
DayDeaMeRaDELP20220517,Daily deaths mean raw DELP
DayDeaMeSmDELP20220517,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220517,Daily deaths mean smooth forecast only DELP
update_date20220518,update date
DayDeaMeRaDELP20220518,Daily deaths mean raw DELP
DayDeaMeSmDELP20220518,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220518,Daily deaths mean smooth forecast only DELP
update_date20220519,update date
DayDeaMeRaDELP20220519,Daily deaths mean raw DELP
DayDeaMeSmDELP20220519,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220519,Daily deaths mean smooth forecast only DELP
update_date20220520,update date
DayDeaMeRaDELP20220520,Daily deaths mean raw DELP
DayDeaMeSmDELP20220520,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220520,Daily deaths mean smooth forecast only DELP
update_date20220521,update date
DayDeaMeRaDELP20220521,Daily deaths mean raw DELP
DayDeaMeSmDELP20220521,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220521,Daily deaths mean smooth forecast only DELP
update_date20220522,update date
DayDeaMeRaDELP20220522,Daily deaths mean raw DELP
DayDeaMeSmDELP20220522,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220522,Daily deaths mean smooth forecast only DELP
update_date20220523,update date
DayDeaMeRaDELP20220523,Daily deaths mean raw DELP
DayDeaMeSmDELP20220523,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220523,Daily deaths mean smooth forecast only DELP
update_date20220524,update date
DayDeaMeRaDELP20220524,Daily deaths mean raw DELP
DayDeaMeSmDELP20220524,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220524,Daily deaths mean smooth forecast only DELP
update_date20220525,update date
DayDeaMeRaDELP20220525,Daily deaths mean raw DELP
DayDeaMeSmDELP20220525,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220525,Daily deaths mean smooth forecast only DELP
update_date20220526,update date
DayDeaMeRaDELP20220526,Daily deaths mean raw DELP
DayDeaMeSmDELP20220526,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220526,Daily deaths mean smooth forecast only DELP
update_date20220527,update date
DayDeaMeRaDELP20220527,Daily deaths mean raw DELP
DayDeaMeSmDELP20220527,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220527,Daily deaths mean smooth forecast only DELP
update_date20220528,update date
DayDeaMeRaDELP20220528,Daily deaths mean raw DELP
DayDeaMeSmDELP20220528,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220528,Daily deaths mean smooth forecast only DELP
update_date20220529,update date
DayDeaMeRaDELP20220529,Daily deaths mean raw DELP
DayDeaMeSmDELP20220529,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220529,Daily deaths mean smooth forecast only DELP
update_date20220530,update date
DayDeaMeRaDELP20220530,Daily deaths mean raw DELP
DayDeaMeSmDELP20220530,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220530,Daily deaths mean smooth forecast only DELP
update_date20220531,update date
DayDeaMeRaDELP20220531,Daily deaths mean raw DELP
DayDeaMeSmDELP20220531,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220531,Daily deaths mean smooth forecast only DELP
update_date20220601,update date
DayDeaMeRaDELP20220601,Daily deaths mean raw DELP
DayDeaMeSmDELP20220601,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220601,Daily deaths mean smooth forecast only DELP
update_date20220602,update date
DayDeaMeRaDELP20220602,Daily deaths mean raw DELP
DayDeaMeSmDELP20220602,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220602,Daily deaths mean smooth forecast only DELP
update_date20220603,update date
DayDeaMeRaDELP20220603,Daily deaths mean raw DELP
DayDeaMeSmDELP20220603,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220603,Daily deaths mean smooth forecast only DELP
update_date20220604,update date
DayDeaMeRaDELP20220604,Daily deaths mean raw DELP
DayDeaMeSmDELP20220604,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220604,Daily deaths mean smooth forecast only DELP
update_date20220605,update date
DayDeaMeRaDELP20220605,Daily deaths mean raw DELP
DayDeaMeSmDELP20220605,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220605,Daily deaths mean smooth forecast only DELP
update_date20220606,update date
DayDeaMeRaDELP20220606,Daily deaths mean raw DELP
DayDeaMeSmDELP20220606,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220606,Daily deaths mean smooth forecast only DELP
update_date20220607,update date
DayDeaMeRaDELP20220607,Daily deaths mean raw DELP
DayDeaMeSmDELP20220607,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220607,Daily deaths mean smooth forecast only DELP
update_date20220608,update date
DayDeaMeRaDELP20220608,Daily deaths mean raw DELP
DayDeaMeSmDELP20220608,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220608,Daily deaths mean smooth forecast only DELP
update_date20220609,update date
DayDeaMeRaDELP20220609,Daily deaths mean raw DELP
DayDeaMeSmDELP20220609,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220609,Daily deaths mean smooth forecast only DELP
update_date20220610,update date
DayDeaMeRaDELP20220610,Daily deaths mean raw DELP
DayDeaMeSmDELP20220610,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220610,Daily deaths mean smooth forecast only DELP
update_date20220611,update date
DayDeaMeRaDELP20220611,Daily deaths mean raw DELP
DayDeaMeSmDELP20220611,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220611,Daily deaths mean smooth forecast only DELP
update_date20220612,update date
DayDeaMeRaDELP20220612,Daily deaths mean raw DELP
DayDeaMeSmDELP20220612,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220612,Daily deaths mean smooth forecast only DELP
update_date20220613,update date
DayDeaMeRaDELP20220613,Daily deaths mean raw DELP
DayDeaMeSmDELP20220613,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220613,Daily deaths mean smooth forecast only DELP
update_date20220614,update date
DayDeaMeRaDELP20220614,Daily deaths mean raw DELP
DayDeaMeSmDELP20220614,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220614,Daily deaths mean smooth forecast only DELP
update_date20220615,update date
DayDeaMeRaDELP20220615,Daily deaths mean raw DELP
DayDeaMeSmDELP20220615,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220615,Daily deaths mean smooth forecast only DELP
update_date20220616,update date
DayDeaMeRaDELP20220616,Daily deaths mean raw DELP
DayDeaMeSmDELP20220616,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220616,Daily deaths mean smooth forecast only DELP
update_date20220617,update date
DayDeaMeRaDELP20220617,Daily deaths mean raw DELP
DayDeaMeSmDELP20220617,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220617,Daily deaths mean smooth forecast only DELP
update_date20220618,update date
DayDeaMeRaDELP20220618,Daily deaths mean raw DELP
DayDeaMeSmDELP20220618,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220618,Daily deaths mean smooth forecast only DELP
update_date20220619,update date
DayDeaMeRaDELP20220619,Daily deaths mean raw DELP
DayDeaMeSmDELP20220619,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220619,Daily deaths mean smooth forecast only DELP
update_date20220620,update date
DayDeaMeRaDELP20220620,Daily deaths mean raw DELP
DayDeaMeSmDELP20220620,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220620,Daily deaths mean smooth forecast only DELP
update_date20220621,update date
DayDeaMeRaDELP20220621,Daily deaths mean raw DELP
DayDeaMeSmDELP20220621,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220621,Daily deaths mean smooth forecast only DELP
update_date20220622,update date
DayDeaMeRaDELP20220622,Daily deaths mean raw DELP
DayDeaMeSmDELP20220622,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220622,Daily deaths mean smooth forecast only DELP
update_date20220623,update date
DayDeaMeRaDELP20220623,Daily deaths mean raw DELP
DayDeaMeSmDELP20220623,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220623,Daily deaths mean smooth forecast only DELP
update_date20220624,update date
DayDeaMeRaDELP20220624,Daily deaths mean raw DELP
DayDeaMeSmDELP20220624,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220624,Daily deaths mean smooth forecast only DELP
update_date20220625,update date
DayDeaMeRaDELP20220625,Daily deaths mean raw DELP
DayDeaMeSmDELP20220625,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220625,Daily deaths mean smooth forecast only DELP
update_date20220626,update date
DayDeaMeRaDELP20220626,Daily deaths mean raw DELP
DayDeaMeSmDELP20220626,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220626,Daily deaths mean smooth forecast only DELP
update_date20220627,update date
DayDeaMeRaDELP20220627,Daily deaths mean raw DELP
DayDeaMeSmDELP20220627,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220627,Daily deaths mean smooth forecast only DELP
update_date20220628,update date
DayDeaMeRaDELP20220628,Daily deaths mean raw DELP
DayDeaMeSmDELP20220628,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220628,Daily deaths mean smooth forecast only DELP
update_date20220629,update date
DayDeaMeRaDELP20220629,Daily deaths mean raw DELP
DayDeaMeSmDELP20220629,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220629,Daily deaths mean smooth forecast only DELP
update_date20220630,update date
DayDeaMeRaDELP20220630,Daily deaths mean raw DELP
DayDeaMeSmDELP20220630,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220630,Daily deaths mean smooth forecast only DELP
update_date20220701,update date
DayDeaMeRaDELP20220701,Daily deaths mean raw DELP
DayDeaMeSmDELP20220701,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220701,Daily deaths mean smooth forecast only DELP
update_date20220702,update date
DayDeaMeRaDELP20220702,Daily deaths mean raw DELP
DayDeaMeSmDELP20220702,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220702,Daily deaths mean smooth forecast only DELP
update_date20220703,update date
DayDeaMeRaDELP20220703,Daily deaths mean raw DELP
DayDeaMeSmDELP20220703,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220703,Daily deaths mean smooth forecast only DELP
update_date20220704,update date
DayDeaMeRaDELP20220704,Daily deaths mean raw DELP
DayDeaMeSmDELP20220704,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220704,Daily deaths mean smooth forecast only DELP
update_date20220705,update date
DayDeaMeRaDELP20220705,Daily deaths mean raw DELP
DayDeaMeSmDELP20220705,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220705,Daily deaths mean smooth forecast only DELP
update_date20220706,update date
DayDeaMeRaDELP20220706,Daily deaths mean raw DELP
DayDeaMeSmDELP20220706,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220706,Daily deaths mean smooth forecast only DELP
update_date20220707,update date
DayDeaMeRaDELP20220707,Daily deaths mean raw DELP
DayDeaMeSmDELP20220707,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220707,Daily deaths mean smooth forecast only DELP
update_date20220708,update date
DayDeaMeRaDELP20220708,Daily deaths mean raw DELP
DayDeaMeSmDELP20220708,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220708,Daily deaths mean smooth forecast only DELP
update_date20220709,update date
DayDeaMeRaDELP20220709,Daily deaths mean raw DELP
DayDeaMeSmDELP20220709,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220709,Daily deaths mean smooth forecast only DELP
update_date20220710,update date
DayDeaMeRaDELP20220710,Daily deaths mean raw DELP
DayDeaMeSmDELP20220710,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220710,Daily deaths mean smooth forecast only DELP
update_date20220711,update date
DayDeaMeRaDELP20220711,Daily deaths mean raw DELP
DayDeaMeSmDELP20220711,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220711,Daily deaths mean smooth forecast only DELP
update_date20220712,update date
DayDeaMeRaDELP20220712,Daily deaths mean raw DELP
DayDeaMeSmDELP20220712,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220712,Daily deaths mean smooth forecast only DELP
update_date20220713,update date
DayDeaMeRaDELP20220713,Daily deaths mean raw DELP
DayDeaMeSmDELP20220713,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220713,Daily deaths mean smooth forecast only DELP
update_date20220714,update date
DayDeaMeRaDELP20220714,Daily deaths mean raw DELP
DayDeaMeSmDELP20220714,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220714,Daily deaths mean smooth forecast only DELP
update_date20220715,update date
DayDeaMeRaDELP20220715,Daily deaths mean raw DELP
DayDeaMeSmDELP20220715,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220715,Daily deaths mean smooth forecast only DELP
update_date20220716,update date
DayDeaMeRaDELP20220716,Daily deaths mean raw DELP
DayDeaMeSmDELP20220716,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220716,Daily deaths mean smooth forecast only DELP
update_date20220717,update date
DayDeaMeRaDELP20220717,Daily deaths mean raw DELP
DayDeaMeSmDELP20220717,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220717,Daily deaths mean smooth forecast only DELP
update_date20220718,update date
DayDeaMeRaDELP20220718,Daily deaths mean raw DELP
DayDeaMeSmDELP20220718,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220718,Daily deaths mean smooth forecast only DELP
update_date20220719,update date
DayDeaMeRaDELP20220719,Daily deaths mean raw DELP
DayDeaMeSmDELP20220719,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220719,Daily deaths mean smooth forecast only DELP
update_date20220720,update date
DayDeaMeRaDELP20220720,Daily deaths mean raw DELP
DayDeaMeSmDELP20220720,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220720,Daily deaths mean smooth forecast only DELP
update_date20220721,update date
DayDeaMeRaDELP20220721,Daily deaths mean raw DELP
DayDeaMeSmDELP20220721,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220721,Daily deaths mean smooth forecast only DELP
update_date20220722,update date
DayDeaMeRaDELP20220722,Daily deaths mean raw DELP
DayDeaMeSmDELP20220722,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220722,Daily deaths mean smooth forecast only DELP
update_date20220723,update date
DayDeaMeRaDELP20220723,Daily deaths mean raw DELP
DayDeaMeSmDELP20220723,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220723,Daily deaths mean smooth forecast only DELP
update_date20220724,update date
DayDeaMeRaDELP20220724,Daily deaths mean raw DELP
DayDeaMeSmDELP20220724,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220724,Daily deaths mean smooth forecast only DELP
update_date20220725,update date
DayDeaMeRaDELP20220725,Daily deaths mean raw DELP
DayDeaMeSmDELP20220725,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220725,Daily deaths mean smooth forecast only DELP
update_date20220726,update date
DayDeaMeRaDELP20220726,Daily deaths mean raw DELP
